paper_id,title,abstract,year,authors,source_db,source_url,query
openalex:W2734608416,Deep learning with word embeddings improves biomedical named entity recognition,habibima@informatik.hu-berlin.de.,2017,Maryam Habibi;Leon Weber;Mariana Neves;David Luis Wiegandt;Ulf Leser,OpenAlex,https://openalex.org/W2734608416,named entity recognition
openalex:W2788647998,Adaptive Co-attention Network for Named Entity Recognition in Tweets,"In this study, we investigate the problem of named entity recognition for tweets. Named entity recognition is an important task in natural language processing and has been carefully studied in recent decades. Previous named entity recognition methods usually only used the textual content when processing tweets. However, many tweets contain not only textual content, but also images. Such visual information is also valuable in the name entity recognition task. To make full use of textual and visual information, this paper proposes a novel method to process tweets that contain multimodal information. We extend a bi-directional long short term memory network with conditional random fields and an adaptive co-attention network to achieve this task. To evaluate the proposed methods, we constructed a large scale labeled dataset that contained multimodal tweets. Experimental results demonstrated that the proposed method could achieve a better performance than the previous methods in most cases.",2018,Qi Zhang;Jinlan Fu;Xiaoyu Liu;Xuanjing Huang,OpenAlex,https://openalex.org/W2788647998,named entity recognition
openalex:W2857028992,A Survey on Recent Advances in Named Entity Recognition from Deep Learning models,"Named Entity Recognition (NER) is a key component in NLP systems for question answering, information retrieval, relation extraction, etc. NER systems have been studied and developed widely for decades, but accurate systems using deep neural networks (NN) have only been introduced in the last few years. We present a comprehensive survey of deep neural network architectures for NER, and contrast them with previous approaches to NER based on feature engineering and other supervised or semi-supervised learning algorithms. Our results highlight the improvements achieved by neural networks, and show how incorporating some of the lessons learned from past work on feature-based NER systems can yield further improvements.",2019,Vikas Yadav;Steven Bethard,OpenAlex,https://openalex.org/W2857028992,named entity recognition
openalex:W2250709962,Named Entity Recognition for Chinese Social Media with Jointly Trained Embeddings,"We consider the task of named entity recognition for Chinese social media. The long line of work in Chinese NER has focused on formal domains, and NER for social media has been largely restricted to English. We present a new corpus of Weibo messages annotated for both name and nominal mentions. Additionally, we evaluate three types of neural embeddings for representing Chinese text. Finally, we propose a joint training objective for the embeddings that makes use of both (NER) labeled and unlabeled raw text. Our methods yield a 9% improvement over a stateof-the-art baseline.",2015,Nanyun Peng;Mark Dredze,OpenAlex,https://openalex.org/W2250709962,named entity recognition
openalex:W4226470037,Unified Named Entity Recognition as Word-Word Relation Classification,"So far, named entity recognition (NER) has been involved with three major types, including flat, overlapped (aka. nested), and discontinuous NER, which have mostly been studied individually. Recently, a growing interest has been built for unified NER, tackling the above three jobs concurrently with one single model. Current best-performing methods mainly include span-based and sequence-to-sequence models, where unfortunately the former merely focus on boundary identification and the latter may suffer from exposure bias. In this work, we present a novel alternative by modeling the unified NER as word-word relation classification, namely W^2NER. The architecture resolves the kernel bottleneck of unified NER by effectively modeling the neighboring relations between entity words with Next-Neighboring-Word (NNW) and Tail-Head-Word-* (THW-*) relations. Based on the W^2NER scheme we develop a neural framework, in which the unified NER is modeled as a 2D grid of word pairs. We then propose multi-granularity 2D convolutions for better refining the grid representations. Finally, a co-predictor is used to sufficiently reason the word-word relations. We perform extensive experiments on 14 widely-used benchmark datasets for flat, overlapped, and discontinuous NER (8 English and 6 Chinese datasets), where our model beats all the current top-performing baselines, pushing the state-of-the-art performances of unified NER.",2022,Jingye Li;Hao Fei;Jiang Liu;Shengqiong Wu;Meishan Zhang;Chong Teng;Donghong Ji;Fei Li,OpenAlex,https://openalex.org/W4226470037,named entity recognition
openalex:W2769387903,An attention-based BiLSTM-CRF approach to document-level chemical named entity recognition,"Abstract Motivation In biomedical research, chemical is an important class of entities, and chemical named entity recognition (NER) is an important task in the field of biomedical information extraction. However, most popular chemical NER methods are based on traditional machine learning and their performances are heavily dependent on the feature engineering. Moreover, these methods are sentence-level ones which have the tagging inconsistency problem. Results In this paper, we propose a neural network approach, i.e. attention-based bidirectional Long Short-Term Memory with a conditional random field layer (Att-BiLSTM-CRF), to document-level chemical NER. The approach leverages document-level global information obtained by attention mechanism to enforce tagging consistency across multiple instances of the same token in a document. It achieves better performances with little feature engineering than other state-of-the-art methods on the BioCreative IV chemical compound and drug name recognition (CHEMDNER) corpus and the BioCreative V chemical-disease relation (CDR) task corpus (the F-scores of 91.14 and 92.57%, respectively). Availability and implementation Data and code are available at https://github.com/lingluodlut/Att-ChemdNER. Supplementary information Supplementary data are available at Bioinformatics online.",2017,Ling Luo;Zhihao Yang;Pei Yang;Yin Zhang;Lei Wang;Hongfei Lin;Jian Wang,OpenAlex,https://openalex.org/W2769387903,named entity recognition
openalex:W1967350923,Efficient support vector classifiers for named entity recognition,"Named Entity (NE) recognition is a task in which proper nouns and numerical information are extracted from documents and are classified into categories such as person, organization, and date. It is a key technology of Information Extraction and Open-Domain Question Answering. First, we show that an NE recognizer based on Support Vector Machines (SVMs) gives better scores than conventional systems. However, off-the-shelf SVM classifiers are too inefficient for this task. Therefore, we present a method that makes the system substantially faster. This approach can also be applied to other similar tasks such as chunking and part-of-speech tagging. We also present an SVM-based feature selection method and an efficient training method.",2002,Hideki Isozaki;Hideto Kazawa,OpenAlex,https://openalex.org/W1967350923,named entity recognition
openalex:W1502473750,Exploiting Wikipedia as External Knowledge for Named Entity Recognition,"We explore the use of Wikipedia as external knowledge to improve named entity recognition (NER). Our method retrieves the corresponding Wikipedia entry for each candidate word sequence and extracts a category label from the first sentence of the entry, which can be thought of as a definition part. These category labels are used as features in a CRF-based NE tagger. We demonstrate using the CoNLL 2003 dataset that the Wikipedia category labels extracted by such a simple method actually improve the accuracy of NER.",2007,Jun’ichi Kazama;Kentaro Torisawa,OpenAlex,https://openalex.org/W1502473750,named entity recognition
openalex:W2042188227,Named entity recognition with long short-term memory,"In this approach to named entity recognition, a recurrent neural network, known as Long Short-Term Memory, is applied. The network is trained to perform 2 passes on each sentence, outputting its decisions on the second pass. The first pass is used to acquire information for disambiguation during the second pass. SARDNET, a self-organising map for sequences is used to generate representations for the lexical items presented to the LSTM network, whilst orthogonal representations are used to represent the part of speech and chunk tags.",2003,James Hammerton,OpenAlex,https://openalex.org/W2042188227,named entity recognition
openalex:W2946558277,Pooled Contextualized Embeddings for Named Entity Recognition,"Alan Akbik, Tanja Bergmann, Roland Vollgraf. Proceedings of the 2019 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers). 2019.",2019,Alan Akbik;Tanja Bergmann;Roland Vollgraf,OpenAlex,https://openalex.org/W2946558277,named entity recognition
openalex:W2075635421,Named entity recognition with a maximum entropy approach,"The named entity recognition (NER) task involves identifying noun phrases that are names, and assigning a class to each name. This task has its origin from the Message Understanding Conferences (MUC) in the 1990s, a series of conferences aimed at evaluating systems that extract information from natural language texts. It became evident that in order to achieve good performance in information extraction, a system needs to be able to recognize names. A separate subtask on NER was created in MUC-6 and MUC-7 (Chinchor, 1998).",2003,Hai Leong Chieu;Hwee Tou Ng,OpenAlex,https://openalex.org/W2075635421,named entity recognition
arxiv:2603.12267v1,EVATok: Adaptive Length Video Tokenization for Efficient Visual Autoregressive Generation,"Autoregressive (AR) video generative models rely on video tokenizers that compress pixels into discrete token sequences. The length of these token sequences is crucial for balancing reconstruction quality against downstream generation computational cost. Traditional video tokenizers apply a uniform token assignment across temporal blocks of different videos, often wasting tokens on simple, static, or repetitive segments while underserving dynamic or complex ones. To address this inefficiency, we introduce $\textbf{EVATok}$, a framework to produce $\textbf{E}$fficient $\textbf{V}$ideo $\textbf{A}$daptive $\textbf{Tok}$enizers. Our framework estimates optimal token assignments for each video to achieve the best quality-cost trade-off, develops lightweight routers for fast prediction of these optimal assignments, and trains adaptive tokenizers that encode videos based on the assignments predicted by routers. We demonstrate that EVATok delivers substantial improvements in efficiency and overall quality for video reconstruction and downstream AR generation. Enhanced by our advanced training recipe that integrates video semantic encoders, EVATok achieves superior reconstruction and state-of-the-art class-to-video generation on UCF-101, with at least 24.4% savings in average token usage compared to the prior state-of-the-art LARP and our fixed-length baseline.",2026,Tianwei Xiong;Jun Hao Liew;Zilong Huang;Zhijie Lin;Jiashi Feng;Xihui Liu,arXiv,http://arxiv.org/abs/2603.12267v1,named entity recognition
arxiv:2603.12257v1,DreamVideo-Omni: Omni-Motion Controlled Multi-Subject Video Customization with Latent Identity Reinforcement Learning,"While large-scale diffusion models have revolutionized video synthesis, achieving precise control over both multi-subject identity and multi-granularity motion remains a significant challenge. Recent attempts to bridge this gap often suffer from limited motion granularity, control ambiguity, and identity degradation, leading to suboptimal performance on identity preservation and motion control. In this work, we present DreamVideo-Omni, a unified framework enabling harmonious multi-subject customization with omni-motion control via a progressive two-stage training paradigm. In the first stage, we integrate comprehensive control signals for joint training, encompassing subject appearances, global motion, local dynamics, and camera movements. To ensure robust and precise controllability, we introduce a condition-aware 3D rotary positional embedding to coordinate heterogeneous inputs and a hierarchical motion injection strategy to enhance global motion guidance. Furthermore, to resolve multi-subject ambiguity, we introduce group and role embeddings to explicitly anchor motion signals to specific identities, effectively disentangling complex scenes into independent controllable instances. In the second stage, to mitigate identity degradation, we design a latent identity reward feedback learning paradigm by training a latent identity reward model upon a pretrained video diffusion backbone. This provides motion-aware identity rewards in the latent space, prioritizing identity preservation aligned with human preferences. Supported by our curated large-scale dataset and the comprehensive DreamOmni Bench for multi-subject and omni-motion control evaluation, DreamVideo-Omni demonstrates superior performance in generating high-quality videos with precise controllability.",2026,Yujie Wei;Xinyu Liu;Shiwei Zhang;Hangjie Yuan;Jinbo Xing;Zhekai Chen;Xiang Wang;Haonan Qiu;Rui Zhao;Yutong Feng;Ruihang Chu;Yingya Zhang;Yike Guo;Xihui Liu;Hongming Shan,arXiv,http://arxiv.org/abs/2603.12257v1,named entity recognition
arxiv:2603.12250v1,DVD: Deterministic Video Depth Estimation with Generative Priors,"Existing video depth estimation faces a fundamental trade-off: generative models suffer from stochastic geometric hallucinations and scale drift, while discriminative models demand massive labeled datasets to resolve semantic ambiguities. To break this impasse, we present DVD, the first framework to deterministically adapt pre-trained video diffusion models into single-pass depth regressors. Specifically, DVD features three core designs: (i) repurposing the diffusion timestep as a structural anchor to balance global stability with high-frequency details; (ii) latent manifold rectification (LMR) to mitigate regression-induced over-smoothing, enforcing differential constraints to restore sharp boundaries and coherent motion; and (iii) global affine coherence, an inherent property bounding inter-window divergence, which enables seamless long-video inference without requiring complex temporal alignment. Extensive experiments demonstrate that DVD achieves state-of-the-art zero-shot performance across benchmarks. Furthermore, DVD successfully unlocks the profound geometric priors implicit in video foundation models using 163x less task-specific data than leading baselines. Notably, we fully release our pipeline, providing the whole training suite for SOTA video depth estimation to benefit the open-source community.",2026,Hongfei Zhang;Harold Haodong Chen;Chenfei Liao;Jing He;Zixin Zhang;Haodong Li;Yihao Liang;Kanghao Chen;Bin Ren;Xu Zheng;Shuai Yang;Kun Zhou;Yinchuan Li;Nicu Sebe;Ying-Cong Chen,arXiv,http://arxiv.org/abs/2603.12250v1,named entity recognition
arxiv:2603.12245v1,"One Model, Many Budgets: Elastic Latent Interfaces for Diffusion Transformers","Diffusion transformers (DiTs) achieve high generative quality but lock FLOPs to image resolution, limiting principled latency-quality trade-offs, and allocate computation uniformly across input spatial tokens, wasting resource allocation to unimportant regions. We introduce Elastic Latent Interface Transformer (ELIT), a drop-in, DiT-compatible mechanism that decouples input image size from compute. Our approach inserts a latent interface, a learnable variable-length token sequence on which standard transformer blocks can operate. Lightweight Read and Write cross-attention layers move information between spatial tokens and latents and prioritize important input regions. By training with random dropping of tail latents, ELIT learns to produce importance-ordered representations with earlier latents capturing global structure while later ones contain information to refine details. At inference, the number of latents can be dynamically adjusted to match compute constraints. ELIT is deliberately minimal, adding two cross-attention layers while leaving the rectified flow objective and the DiT stack unchanged. Across datasets and architectures (DiT, U-ViT, HDiT, MM-DiT), ELIT delivers consistent gains. On ImageNet-1K 512px, ELIT delivers an average gain of $35.3\%$ and $39.6\%$ in FID and FDD scores. Project page: https://snap-research.github.io/elit/",2026,Moayed Haji-Ali;Willi Menapace;Ivan Skorokhodov;Dogyun Park;Anil Kag;Michael Vasilkovsky;Sergey Tulyakov;Vicente Ordonez;Aliaksandr Siarohin,arXiv,http://arxiv.org/abs/2603.12245v1,named entity recognition
arxiv:2603.12221v1,A Two-Stage Dual-Modality Model for Facial Emotional Expression Recognition,"This paper addresses the expression (EXPR) recognition challenge in the 10th Affective Behavior Analysis in-the-Wild (ABAW) workshop and competition, which requires frame-level classification of eight facial emotional expressions from unconstrained videos. This task is challenging due to inaccurate face localization, large pose and scale variations, motion blur, temporal instability, and other confounding factors across adjacent frames. We propose a two-stage dual-modal (audio-visual) model to address these difficulties. Stage I focuses on robust visual feature extraction with a pretrained DINOv2-based encoder. Specifically, DINOv2 ViT-L/14 is used as the backbone, a padding-aware augmentation (PadAug) strategy is employed for image padding and data preprocessing from raw videos, and a mixture-of-experts (MoE) training head is introduced to enhance classifier diversity. Stage II addresses modality fusion and temporal consistency. For the visual modality, faces are re-cropped from raw videos at multiple scales, and the extracted visual features are averaged to form a robust frame-level representation. Concurrently, frame-aligned Wav2Vec 2.0 audio features are derived from short audio windows to provide complementary acoustic cues. These dual-modal features are integrated via a lightweight gated fusion module, followed by inference-time temporal smoothing. Experiments on the ABAW dataset demonstrate the effectiveness of the proposed method. The two-stage model achieves a Macro-F1 score of 0.5368 on the official validation set and 0.5122 +/- 0.0277 under 5-fold cross-validation, outperforming the official baselines.",2026,Jiajun Sun;Zhe Gao,arXiv,http://arxiv.org/abs/2603.12221v1,named entity recognition
openalex:W1532325895,Introduction to information retrieval,"Class-tested and coherent, this groundbreaking new textbook teaches web-era information retrieval, including web search and the related areas of text classification and text clustering from basic concepts. Written from a computer science perspective by three leading experts in the field, it gives an up-to-date treatment of all aspects of the design and implementation of systems for gathering, indexing, and searching documents; methods for evaluating systems; and an introduction to the use of machine learning methods on text collections. All the important ideas are explained using examples and figures, making it perfect for introductory courses in information retrieval for advanced undergraduates and graduate students in computer science. Based on feedback from extensive classroom experience, the book has been carefully structured in order to make teaching more natural and effective. Although originally designed as the primary text for a graduate or advanced undergraduate course in information retrieval, the book will also create a buzz for researchers and professionals alike.",2009,,OpenAlex,https://openalex.org/W1532325895,information retrieval
openalex:W1660390307,Modern Information Retrieval,"Information retrieval (IR) has changed considerably in the last years with the expansion of the Web (World Wide Web) and the advent of modern and inexpensive graphical user interfaces and mass storage devices. As a result, traditional IR textbooks have become quite out-of-date which has led to the introduction of new IR books recently. Nevertheless, we believe that there is still great need of a book that approaches the field in a rigorous and complete way from a computer-science perspective (in opposition to a user-centered perspective). This book is an effort to partially fulfill this gap and should be useful for a first course on information retrieval as well as for a graduate course on the topic. The book",1999,Ricardo Baeza‐Yates;Berthier Ribeiro‐Neto,OpenAlex,https://openalex.org/W1660390307,information retrieval
openalex:W2093390569,A Language Modeling Approach to Information Retrieval,"column Share on A Language Modeling Approach to Information Retrieval Authors: Jay M. Ponte University of Massachesetts, Amherst University of Massachesetts, AmherstView Profile , W. Bruce Croft University of Massachesetts, Amherst University of Massachesetts, AmherstView Profile Authors Info & Claims ACM SIGIR ForumVolume 51Issue 2July 2017 pp 202–208https://doi.org/10.1145/3130348.3130368Published:02 August 2017Publication History 19citation438DownloadsMetricsTotal Citations19Total Downloads438Last 12 Months248Last 6 weeks34 Get Citation AlertsNew Citation Alert added!This alert has been successfully added and will be sent to:You will be notified whenever a record that you have chosen has been cited.To manage your alert preferences, click on the button below.Manage my AlertsNew Citation Alert!Please log in to your account Save to BinderSave to BinderCreate a New BinderNameCancelCreateExport CitationPublisher SiteGet Access",2017,Jay Ponte;W. Bruce Croft,OpenAlex,https://openalex.org/W2093390569,information retrieval
openalex:W1997841190,Information Retrieval: Data Structures and Algorithms,"An edited volume containing data structures and algorithms for information retrieved including a disk with examples written in C. For programmers and students interested in parsing text, automated indexing, its the first collection in book form of the basic data structures and algorithms that are critical to the storage and retrieval of documents.",1992,William B. Frakes;Ricardo Baeza‐Yates,OpenAlex,https://openalex.org/W1997841190,information retrieval
openalex:W1973435495,Learning to rank for information retrieval,"This tutorial is concerned with a comprehensive introduction to the research area of learning to rank for information retrieval. In the first part of the tutorial, we will introduce three major approaches to learning to rank, i.e., the pointwise, pairwise, and listwise approaches, analyze the relationship between the loss functions used in these approaches and the widely-used IR evaluation measures, evaluate the performance of these approaches on the LETOR benchmark datasets, and demonstrate how to use these approaches to solve real ranking applications. In the second part of the tutorial, we will discuss some advanced topics regarding learning to rank, such as relational ranking, diverse ranking, semi-supervised ranking, transfer ranking, query-dependent ranking, and training data preprocessing. In the third part, we will briefly mention the recent advances on statistical learning theory for ranking, which explain the generalization ability and statistical consistency of different ranking methods. In the last part, we will conclude the tutorial and show several future research directions.",2010,Tie‐Yan Liu,OpenAlex,https://openalex.org/W1973435495,information retrieval
openalex:W2073346043,Private information retrieval,"Publicly accessible databases are an indispensable resource for retrieving up-to-date information. But they also pose a significant risk to the privacy of the user, since a curious database operator can follow the user's queries and infer what the user is after. Indeed, in cases where the users' intentions are to be kept secret, users are often cautious about accessing the database. It can be shown that when accessing a single database, to completely guarantee the privacy of the user, the whole database should be down-loaded; namely n bits should be communicated (where n is the number of bits in the database). In this work, we investigate whether by replicating the database, more efficient solutions to the private retrieval problem can be obtained. We describe schemes that enable a user to access k replicated copies of a database ( k ≥2) and privately retrieve information stored in the database. This means that each individual server (holding a replicated copy of the database) gets no information on the identity of the item retrieved by the user. Our schemes use the replication to gain substantial saving. In particular, we present a two-server scheme with communication complexity O(n 1/3 ).",1998,Benny Chor;Eyal Kushilevitz;Oded Goldreich;Madhu Sudan,OpenAlex,https://openalex.org/W2073346043,information retrieval
openalex:W8870360,Modern Information Retrieval : A Brief Overview,"For thousands of years people have realized the importance of archiving and finding information. With the advent of computers, it became possible to store large amounts of information; and finding useful information from such collections became a necessity. The field of Information Retrieval (IR) was born in the 1950s out of this necessity. Over the last forty years, the field has matured considerably. Several IR systems are used on an everyday basis by a wide variety of users. This article is a brief overview of the key advances in the field of Information Retrieval, and a description of where the state-of-the-art is at in the field. 1 Brief History The practice of archiving written information can be traced back to around 3000 BC, when the Sumerians designated special areas to store clay tablets with cuneiform inscriptions. Even then the Sumerians realized that proper organization and access to the archives was critical for efficient use of information. They developed special classifications to identify every tablet and its content. (See",2001,Amit Singhal,OpenAlex,https://openalex.org/W8870360,information retrieval
openalex:W2147069236,Content-based multimedia information retrieval,"Extending beyond the boundaries of science, art, and culture, content-based multimedia information retrieval provides new paradigms and methods for searching through the myriad variety of media all over the world. This survey reviews 100+ recent articles on content-based multimedia information retrieval and discusses their role in current research directions which include browsing and search paradigms, user studies, affective computing, learning, semantic queries, new features and media types, high performance indexing, and evaluation techniques. Based on the current state of the art, we discuss the major challenges for the future.",2006,Michael S. Lew;Nicu Sebe;Chabane Djeraba;Ramesh Jain,OpenAlex,https://openalex.org/W2147069236,information retrieval
openalex:W2106365165,Information filtering and information retrieval,"Information filtering is a name used to describe a variety of processes involving the delivery of information to people who need it. Although this term is appearing quite often in popular and technical articles describing applications such as electronic mail, multimedia distributed systems, and electronic office documents, the distinction between filtering and related processes such as retrieval, routing, categorization, and extraction is often not dear. It is only by making that distinction, however, that the specific research issues associated with filtering can be identified and addressed.",1992,Nicholas J. Belkin;W. Bruce Croft,OpenAlex,https://openalex.org/W2106365165,information retrieval
openalex:W2068632118,Extended Boolean information retrieval,"article Free Access Share on Extended Boolean information retrieval Authors: Gerard Salton Cornell Univ., Ithaca, NY Cornell Univ., Ithaca, NYView Profile , Edward A. Fox International Institute for Tropical Agriculture, Ibadan, Nigeria International Institute for Tropical Agriculture, Ibadan, NigeriaView Profile , Harry Wu ITT Programming Technology Center, Stratford, CT ITT Programming Technology Center, Stratford, CTView Profile Authors Info & Claims Communications of the ACMVolume 26Issue 11Nov. 1983pp 1022–1036https://doi.org/10.1145/182.358466Published:01 November 1983Publication History 729citation5,833DownloadsMetricsTotal Citations729Total Downloads5,833Last 12 Months624Last 6 weeks142 Get Citation AlertsNew Citation Alert added!This alert has been successfully added and will be sent to:You will be notified whenever a record that you have chosen has been cited.To manage your alert preferences, click on the button below.Manage my AlertsNew Citation Alert!Please log in to your account Save to BinderSave to BinderCreate a New BinderNameCancelCreateExport CitationPublisher SiteeReaderPDF",1983,Gerard Salton;Edward A. Fox;Harry Wu,OpenAlex,https://openalex.org/W2068632118,information retrieval
openalex:W1500117362,Introduction to Modern Information Retrieval,"An information retrieval system is designed to analyse, process and store sources of information and retrieve those that match a particular user's requirements. A bewildering range of techniques is now available to the information professional attempting to achieve this goal. It is recognized that today's information professionals need to concentrate their efforts on learning the techniques of computerized information retrieval. However, it is this book's contention that it also benefits them to learn the theory, techniques and tools that constitute the traditional approaches to the organization and processing of information. In fact much of this knowledge may still be applicable in the storage and retrieval of electronic information in digital library environments.",1999,Gobinda Chowdhury,OpenAlex,https://openalex.org/W1500117362,information retrieval
openalex:W1553682320,Readings in information retrieval,Chapter 1 Overall Introduction Chapter 2 History Chapter 3 Key Concepts Chapter 4 Evaluation Chapter 5 Models Chapter 6 Techniques Chapter 7 Systems Chapter 8 Extensions Chapter 9 Envoi,1997,Karen Spärck Jones;Peter Willett,OpenAlex,https://openalex.org/W1553682320,information retrieval
openalex:W2072773380,Using Linear Algebra for Intelligent Information Retrieval,"Currently, most approaches to retrieving textual materials from scientific databases depend on a lexical match between words in users’ requests and those in or assigned to documents in a database. Because of the tremendous diversity in the words people use to describe the same document, lexical methods are necessarily incomplete and imprecise. Using the singular value decomposition (SVD), one can take advantage of the implicit higher-order structure in the association of terms with documents by determining the SVD of large sparse term by document matrices. Terms and documents represented by 200–300 of the largest singular vectors are then matched against user queries. We call this retrieval method latent semantic indexing (LSI) because the subspace represents important associative relationships between terms and documents that are not evident in individual documents. LSI is a completely automatic yet intelligent indexing method, widely applicable, and a promising way to improve users’ access to many kinds of textual materials, or to documents and services for which textual descriptions are available. A survey of the computational requirements for managing LSI-encoded databases as well as current and future applications of LSI is presented.",1995,Michael W. Berry;Susan Dumais;Gavin O'Brien,OpenAlex,https://openalex.org/W2072773380,information retrieval
openalex:W1993692165,A Survey of Automatic Query Expansion in Information Retrieval,"The relative ineffectiveness of information retrieval systems is largely caused by the inaccuracy with which a query formed by a few keywords models the actual user information need. One well known method to overcome this limitation is automatic query expansion (AQE), whereby the user’s original query is augmented by new features with a similar meaning. AQE has a long history in the information retrieval community but it is only in the last years that it has reached a level of scientific and experimental maturity, especially in laboratory settings such as TREC. This survey presents a unified view of a large number of recent approaches to AQE that leverage various data sources and employ very different principles and techniques. The following questions are addressed. Why is query expansion so important to improve search effectiveness? What are the main steps involved in the design and implementation of an AQE component? What approaches to AQE are available and how do they compare? Which issues must still be resolved before AQE becomes a standard component of large operational information retrieval systems (e.g., search engines)?",2012,Claudio Carpineto;Giovanni Romano,OpenAlex,https://openalex.org/W1993692165,information retrieval
openalex:W2136542423,A Study of Smoothing Methods for Language Models Applied to Ad Hoc Information Retrieval,"Language modeling approaches to information retrieval are attractive and promising because they connect the problem of retrieval with that of language model estimation, which has been studied extensively in other application areas such as speech recognition. The basic idea of these approaches is to estimate a language model for each document, and then rank documents by the likelihood of the query according to the estimated language model. A core problem in language model estimation is smoothing, which adjusts the maximum likelihood estimator so as to correct the inaccuracy due to data sparseness. In this paper, we study the problem of language model smoothing and its influence on retrieval performance. We examine the sensitivity of retrieval performance to the smoothing parameters and compare several popular smoothing methods on different test collection.",2017,ChengXiang Zhai;John Lafferty,OpenAlex,https://openalex.org/W2136542423,information retrieval
openalex:W2132314908,Novelty and diversity in information retrieval evaluation,"Evaluation measures act as objective functions to be optimized by information retrieval systems. Such objective functions must accurately reflect user requirements, particularly when tuning IR systems and learning ranking functions. Ambiguity in queries and redundancy in retrieved documents are poorly reflected by current evaluation measures. In this paper, we present a framework for evaluation that systematically rewards novelty and diversity. We develop this framework into a specific evaluation measure, based on cumulative gain. We demonstrate the feasibility of our approach using a test collection based on the TREC question answering track.",2008,Charles L. A. Clarke;Maheedhar Kolla;Gordon V. Cormack;Olga Vechtomova;Azin Ashkan;Stefan Büttcher;Ian MacKinnon,OpenAlex,https://openalex.org/W2132314908,information retrieval
openalex:W2082729696,"On Relevance, Probabilistic Indexing and Information Retrieval","This paper reports on a novel technique for literature indexing and searching in a mechanized library system. The notion of relevance is taken as the key concept in the theory of information retrieval and a comparative concept of relevance is explicated in terms of the theory of probability. The resulting technique called “Probabilistic Indexing,” allows a computing machine, given a request for information, to make a statistical inference and derive a number (called the “relevance number”) for each document, which is a measure of the probability that the document will satisfy the given request. The result of a search is an ordered list of those documents which satisfy the request ranked according to their probable relevance. The paper goes on to show that whereas in a conventional library system the cross-referencing (“see” and “see also”) is based solely on the “semantical closeness” between index terms, statistical measures of closeness between index terms can be defined and computed. Thus, given an arbitrary request consisting of one (or many) index term(s), a machine can elaborate on it to increase the probability of selecting relevant documents that would not otherwise have been selected. Finally, the paper suggests an interpretation of the whole library problem as one where the request is considered as a clue on the basis of which the library system makes a concatenated statistical inference in order to provide as an output an ordered list of those documents which most probably satisfy the information needs of the user.",1960,M. E. Maron;J. L. Kuhns,OpenAlex,https://openalex.org/W2082729696,information retrieval
openalex:W1972594981,A study of smoothing methods for language models applied to information retrieval,"Language modeling approaches to information retrieval are attractive and promising because they connect the problem of retrieval with that of language model estimation, which has been studied extensively in other application areas such as speech recognition. The basic idea of these approaches is to estimate a language model for each document, and to then rank documents by the likelihood of the query according to the estimated language model. A central issue in language model estimation is smoothing , the problem of adjusting the maximum likelihood estimator to compensate for data sparseness. In this article, we study the problem of language model smoothing and its influence on retrieval performance. We examine the sensitivity of retrieval performance to the smoothing parameters and compare several popular smoothing methods on different test collections. Experimental results show that not only is the retrieval performance generally sensitive to the smoothing parameters, but also the sensitivity pattern is affected by the query type, with performance being more sensitive to smoothing for verbose queries than for keyword queries. Verbose queries also generally require more aggressive smoothing to achieve optimal performance. This suggests that smoothing plays two different role---to make the estimated document language model more accurate and to ""explain"" the noninformative words in the query. In order to decouple these two distinct roles of smoothing, we propose a two-stage smoothing strategy, which yields better sensitivity patterns and facilitates the setting of smoothing parameters automatically. We further propose methods for estimating the smoothing parameters automatically. Evaluation on five different databases and four types of queries indicates that the two-stage smoothing method with the proposed parameter estimation methods consistently gives retrieval performance that is close to---or better than---the best results achieved using a single smoothing method and exhaustive parameter search on the test data.",2004,ChengXiang Zhai;John Lafferty,OpenAlex,https://openalex.org/W1972594981,information retrieval
openalex:W79139011,"Agreement, the F-Measure, and Reliability in Information Retrieval","Information retrieval studies that involve searching the Internet or marking phrases usually lack a well-defined number of negative cases. This prevents the use of traditional interrater reliability metrics like the kappa statistic to assess the quality of expert-generated gold standards. Such studies often quantify system performance as precision, recall, and F-measure, or as agreement. It can be shown that the average F-measure among pairs of experts is numerically identical to the average positive specific agreement among experts and that kappa approaches these measures as the number of negative cases grows large. Positive specific agreement-or the equivalent F-measure-may be an appropriate way to quantify interrater reliability and therefore to assess the reliability of a gold standard in these studies.",2005,George Hripcsak,OpenAlex,https://openalex.org/W79139011,information retrieval
openalex:W2020713996,A BEHAVIOURAL APPROACH TO INFORMATION RETRIEVAL SYSTEM DESIGN,"A behavioural approach to information retrieval system design is outlined based on the derivation of a behavioural model of the information seeking patterns of academic social scientists. The information seeking patterns of a variety of academic social scientists were broken down into six characteristics: starting, chaining, browsing, differentiating, monitoring, and extracting. These characteristics constitute the principal generic features of the different individual patterns, and together provide a flexible behavioural model for information retrieval system design. The extent to which these characteristics are available on existing systems is considered, and the requirements for implementing the features on an experimental system are set out.",1989,David J. Ellis,OpenAlex,https://openalex.org/W2020713996,information retrieval
